id,heuristic,mutation,indexing,hof,for_hof,helpers,match,let
1_80,2,0,0,2,0,1,0,1
1_81,2,0,0,0,1,1,0,0
1_82,2,0,0,0,2,0,0,0
1_83,0,0,0,2,0,0,0,2
1_84,2,0,0,0,1,1,0,0
1_85,2,0,0,2,0,1,0,1
1_86,2,0,0,4,0,0,0,2
1_87,0,0,0,2,0,0,0,2
1_88,2,0,0,0,1,1,0,0
1_89,2,0,0,0,2,0,0,0
1_90,2,0,0,0,1,1,0,0
1_92,2,0,0,0,1,1,0,0
1_94,2,0,0,0,2,0,0,0
1_95,2,0,0,0,1,1,0,0
1_96,1,0,0,1,0,1,0,1
1_97,2,0,0,0,1,1,0,0
1_99,2,0,0,4,0,0,0,2
