id,heuristic,mutation,indexing,hof,for_hof,helpers,match,let
0_2,3,0,3,1,2,5,0,2
0_3,8,0,0,3,3,3,0,1
0_6,6,0,2,3,3,3,0,1
0_13,2,0,3,2,2,2,0,1
0_17,0,0,0,6,1,3,0,10
0_30,-2,0,2,1,3,2,2,8
0_53,-4,0,0,0,3,3,0,10
0_59,-1,0,1,1,2,3,0,6
0_60,9,0,2,3,3,6,0,1
0_64,4,0,0,3,2,7,0,8
0_82,-2,0,2,1,2,2,0,5
0_83,3,0,2,0,3,3,0,1
0_94,-1,0,2,2,3,6,0,10
0_95,7,0,0,3,2,4,1,3
0_97,-1,0,2,0,2,5,0,6
