id,heuristic,mutation,indexing,hof,for_hof,helpers,match,let
8_25,-7,3,5,1,1,1,0,2
8_26,-7,3,5,1,1,1,0,2
8_27,-7,3,5,2,1,1,0,3
8_28,-7,3,5,1,1,1,0,2
8_31,-4,3,5,2,3,1,0,2
8_33,-7,3,5,1,1,1,0,2
8_35,-7,3,5,1,1,1,0,2
8_37,-10,4,5,1,0,1,0,3
8_39,-7,3,5,1,1,1,0,2
8_40,-7,3,5,1,1,1,0,2
8_42,-5,3,5,1,3,1,0,2
8_48,-6,3,5,1,1,2,0,2
8_49,-6,5,3,1,1,2,0,2
8_53,-10,4,5,1,0,1,0,3
8_54,-7,3,5,1,1,1,0,2
8_58,-5,3,5,1,3,1,0,2
8_61,-4,3,5,1,1,4,0,2
8_62,-6,0,5,1,1,3,0,6
8_66,-3,3,3,1,3,1,0,2
8_67,-6,3,5,2,1,1,0,2
8_68,-9,3,5,1,3,2,0,7
8_71,-6,3,5,1,1,2,0,2
8_73,-7,3,5,1,1,1,0,2
8_74,0,0,3,1,3,1,0,2
8_75,-7,3,5,1,1,1,0,2
8_76,-7,3,5,1,1,1,0,2
8_78,-10,4,5,1,0,1,0,3
8_82,-10,3,5,1,1,3,0,7
8_83,-7,3,5,1,1,1,0,2
8_84,-6,3,5,1,1,2,0,2
8_87,-7,3,5,1,1,1,0,2
8_88,-7,3,5,1,1,1,0,2
8_89,-3,3,5,1,1,5,0,2
8_90,-6,3,5,2,1,1,0,2
8_91,-8,3,5,1,1,1,0,3
8_92,2,0,3,1,3,3,0,2
8_94,-4,3,5,2,3,1,0,2
8_95,-10,9,5,1,1,5,0,3
8_96,-4,3,3,1,1,2,0,2
8_98,-7,0,5,2,1,3,0,8
8_99,-8,3,5,1,1,1,0,3
9_1,-6,3,5,1,1,1,0,1
9_2,-6,3,5,1,1,1,0,1
9_3,-2,3,5,1,3,3,0,1
9_5,-3,3,5,1,1,5,0,2
9_6,-5,5,4,1,1,3,0,1
9_7,-2,2,5,2,3,1,0,1
9_11,-7,3,5,1,1,1,0,2
9_12,1,0,3,1,1,3,0,1
9_16,-8,3,6,1,1,4,0,5
9_17,-6,3,5,1,1,1,0,1
9_18,-6,3,5,1,1,1,0,1
9_19,-6,3,5,1,1,1,0,1
9_20,-6,3,5,1,1,1,0,1
9_23,-5,2,5,1,1,1,0,1
9_25,2,0,3,1,3,3,0,2
9_27,-2,3,5,1,3,3,0,1
9_28,-6,3,5,1,1,1,0,1
9_29,-2,3,3,1,3,1,0,1
9_30,-6,3,5,1,1,1,0,1
9_32,-6,3,5,1,1,1,0,1
9_34,-6,3,5,1,1,1,0,1
9_35,-6,3,5,1,1,1,0,1
9_36,-2,2,3,1,1,2,0,1
9_37,-6,3,5,1,1,1,0,1
9_38,-4,3,5,1,3,1,0,1
9_42,-6,3,5,1,1,1,0,1
9_44,-6,3,5,1,1,1,0,1
9_45,-5,3,5,1,1,2,0,1
9_46,-6,3,5,1,1,1,0,1
9_47,-3,2,5,1,2,2,0,1
9_48,-6,3,5,1,1,1,0,1
9_51,-4,3,5,1,1,3,0,1
9_53,-2,3,3,1,3,1,0,1
