id,heuristic,mutation,indexing,hof,for_hof,helpers,match,let
2_87,6,0,0,1,0,2,3,0
2_88,10,0,0,1,0,3,6,0
2_91,3,0,0,0,1,2,0,0
2_96,10,0,0,1,0,3,6,0
2_97,5,0,0,1,0,2,4,2
2_98,4,0,0,0,1,3,0,0
2_99,4,0,0,3,0,3,0,2
3_1,3,0,0,0,1,2,0,0
3_2,6,0,0,1,0,3,4,2
3_4,4,0,0,1,0,3,0,0
3_10,8,0,0,6,0,4,0,2
3_13,6,0,0,5,0,3,0,2
3_16,3,0,0,0,1,2,0,0
3_21,3,0,0,1,0,2,0,0
3_24,9,0,0,1,0,4,6,2
3_25,3,0,0,2,0,3,0,2
3_28,8,0,0,1,0,3,4,0
3_32,3,0,0,0,1,2,0,0
3_35,10,0,0,2,0,4,4,0
3_43,3,0,0,0,1,2,0,0
3_51,3,0,0,0,1,2,0,0
3_54,8,0,0,1,0,3,6,2
3_55,2,0,0,0,1,1,0,0
3_59,10,0,0,1,0,3,6,0
3_64,9,0,0,1,0,4,4,0
3_66,4,0,0,2,0,4,0,2
3_72,5,0,0,0,1,2,2,0
3_77,1,0,0,1,0,2,0,2
3_78,4,0,0,3,0,3,0,2
3_83,3,0,0,0,1,2,0,0
3_87,5,0,0,0,1,4,2,2
3_92,3,0,0,0,1,2,0,0
3_95,3,0,0,0,1,2,0,0
3_97,6,0,0,1,0,2,3,0
3_98,3,0,0,0,1,2,0,0
3_99,6,0,0,0,1,3,2,0
4_8,3,0,0,2,0,3,0,2
4_15,4,0,0,0,1,3,0,0
4_16,11,0,0,1,0,5,5,0
4_22,3,0,0,0,1,2,0,0
4_28,8,0,0,1,0,3,4,0
4_29,3,0,0,0,1,2,0,0
4_34,3,0,0,0,1,2,0,0
4_35,3,0,0,0,1,2,0,0
4_37,3,0,0,0,1,2,0,0
4_39,3,0,0,0,1,2,0,0
4_42,3,0,0,0,1,2,0,0
4_47,3,0,0,2,0,3,0,2
4_48,3,0,0,0,1,2,0,0
4_49,-3,0,0,1,0,3,0,7
4_50,3,0,0,0,1,2,0,0
4_56,3,0,0,3,0,4,0,4
4_59,6,0,0,0,1,3,2,0
4_64,8,0,0,1,0,3,4,0
4_66,3,0,0,0,1,2,0,0
4_69,1,0,0,1,0,3,0,3
4_79,3,0,0,0,1,2,0,0
4_81,2,0,0,2,0,3,0,3
4_82,3,0,0,0,1,2,0,0
4_84,1,0,0,2,0,3,0,4
4_89,3,0,0,0,1,2,0,0
