id,heuristic,mutation,indexing,hof,for_hof,helpers,match,let
3_32,3,0,0,0,1,2,0,0
3_33,3,0,0,0,1,2,0,0
3_34,2,0,0,0,0,2,0,0
3_35,1,0,0,0,0,1,0,0
3_37,2,0,0,0,0,2,0,0
3_38,2,0,0,0,0,2,0,0
3_39,2,0,0,1,0,1,0,0
3_40,2,0,0,0,1,1,0,0
3_41,2,0,0,0,1,1,0,0
3_42,1,0,0,0,0,1,0,0
3_43,2,0,0,0,0,2,0,0
3_44,3,0,0,0,1,2,0,0
3_45,2,0,0,0,1,1,0,0
3_46,1,0,0,0,0,1,0,0
3_47,4,0,0,1,1,2,0,0
3_48,3,0,0,0,1,2,0,0
3_49,3,0,0,0,1,2,0,0
3_50,2,0,0,0,0,2,0,0
3_51,1,0,0,0,0,1,0,0
3_52,1,0,0,0,0,1,0,0
3_53,2,0,0,0,0,2,0,0
3_54,2,0,0,0,1,1,0,0
3_55,1,0,0,0,0,1,0,0
3_57,2,0,0,0,0,2,0,0
3_58,2,0,0,0,1,1,0,0
3_60,1,0,0,0,0,1,0,0
3_61,1,0,0,0,0,1,0,0
3_62,4,0,0,1,1,2,0,0
3_63,2,0,0,0,1,1,0,0
3_64,3,0,0,0,1,2,0,0
3_65,1,0,0,0,0,1,0,0
3_66,3,0,0,0,1,2,0,0
3_68,1,0,0,0,0,1,0,0
3_69,2,0,0,0,0,2,0,0
3_70,2,0,0,0,1,1,0,0
3_71,2,0,0,0,0,2,0,0
3_72,4,0,0,0,1,2,1,0
3_73,2,0,0,0,1,1,0,0
3_74,2,0,0,0,0,2,0,0
3_75,3,0,0,0,1,2,0,0
3_76,1,0,0,0,0,1,0,0
3_77,1,0,0,0,0,1,0,0
3_78,1,0,0,0,0,1,0,0
3_79,3,0,0,0,1,2,0,0
3_80,3,0,0,0,1,2,0,0
3_81,2,0,0,0,1,1,0,0
3_82,2,0,0,0,1,1,0,0
3_83,3,0,0,0,1,2,0,0
3_84,3,0,0,1,0,2,0,0
3_85,1,0,0,0,0,1,0,0
3_87,1,0,0,0,0,1,0,0
3_88,3,0,0,0,1,2,0,0
3_89,3,0,0,0,1,2,0,0
3_90,1,0,0,0,0,1,0,0
3_91,2,0,0,0,0,2,0,0
3_92,1,0,0,0,0,1,0,0
3_93,1,0,0,0,0,1,0,0
3_94,1,0,0,0,0,1,0,0
3_95,3,0,0,0,1,2,0,0
3_96,3,0,0,1,1,1,0,0
3_98,1,0,0,0,0,1,0,0
3_99,1,0,0,0,0,1,0,0
4_0,3,0,0,0,1,2,0,0
4_1,3,0,0,0,1,2,0,0
4_4,3,0,0,1,0,2,0,0
4_5,2,0,0,1,0,1,0,0
4_6,3,0,0,0,1,2,0,0
4_7,3,0,0,0,1,2,0,0
4_8,3,0,0,0,1,2,0,0
4_9,3,0,0,1,0,2,0,0
4_10,4,0,0,1,1,2,0,0
4_12,4,0,0,0,1,3,0,0
4_13,3,0,0,0,1,2,0,0
4_16,3,0,0,1,0,2,0,0
4_18,1,0,0,0,1,2,0,2
4_19,7,0,0,5,0,2,0,0
4_23,3,0,0,0,1,2,0,0
4_25,3,0,0,0,1,2,0,0
4_27,3,0,0,2,0,1,0,0
4_28,4,0,0,1,1,2,0,0
4_29,3,0,0,1,0,2,0,0
4_31,3,0,0,0,1,2,0,0
4_32,3,0,0,1,0,2,0,0
4_34,6,0,0,5,0,1,0,0
4_35,3,0,0,0,1,2,0,0
4_36,3,0,0,0,1,2,0,0
4_37,5,0,0,1,0,4,0,0
4_38,2,0,0,1,0,1,0,0
4_39,4,0,0,0,1,3,0,0
4_40,3,0,0,0,1,2,0,0
4_42,3,0,0,1,0,2,0,0
4_43,3,0,0,1,1,1,0,0
4_44,6,0,0,3,1,2,0,0
4_45,3,0,0,1,0,2,0,0
4_47,2,0,0,1,0,1,0,0
4_48,3,0,0,1,0,2,0,0
4_49,4,0,0,1,1,2,0,0
4_51,5,0,0,2,1,2,0,0
4_52,7,0,0,5,0,2,0,0
4_57,3,0,0,1,0,2,0,0
4_60,3,0,0,0,1,2,0,0
4_61,2,0,0,1,0,1,0,0
4_62,4,0,0,1,1,2,0,0
4_63,2,0,0,0,0,2,0,0
4_64,3,0,0,1,0,2,0,0
4_65,2,0,0,0,1,1,0,0
4_66,3,0,0,0,1,2,0,0
4_67,3,0,0,0,1,2,0,0
4_72,9,0,0,7,0,2,0,0
4_74,2,0,0,1,0,1,0,0
4_78,3,0,0,0,1,2,0,0
4_79,3,0,0,0,1,2,0,0
4_80,3,0,0,0,1,2,0,0
4_83,2,0,0,1,0,1,0,0
4_84,6,0,0,4,0,2,0,0
4_86,3,0,0,1,1,1,0,0
4_87,5,0,0,2,1,2,0,0
4_88,2,0,0,0,0,2,0,0
4_91,3,0,0,1,0,2,0,0
4_92,2,0,0,1,0,1,0,0
4_94,7,0,0,5,0,2,0,0
4_96,2,0,0,1,0,1,0,0
4_97,3,0,0,0,1,2,0,0
4_98,2,0,0,1,0,1,0,0
4_99,2,0,0,0,0,2,0,0
5_0,3,0,0,0,1,2,0,0
5_1,3,0,0,0,1,2,0,0
5_2,2,0,0,0,1,1,0,0
5_3,3,0,0,0,1,2,0,0
5_4,3,0,0,0,1,2,0,0
5_5,1,0,0,0,0,1,0,0
5_7,3,0,0,0,1,2,0,0
5_9,4,0,0,0,2,2,0,0
5_10,2,0,0,0,1,1,0,0
5_11,2,0,0,0,1,1,0,0
5_13,2,0,0,1,0,1,0,0
5_14,4,0,0,0,2,2,0,0
5_15,2,0,0,0,1,1,0,0
5_16,2,0,0,0,1,1,0,0
5_17,2,0,0,0,1,1,0,0
5_18,3,0,0,0,1,2,0,0
5_19,2,0,0,0,1,1,0,0
5_20,2,0,0,0,1,1,0,0
5_21,4,0,0,0,1,3,0,0
5_23,2,0,0,0,1,1,0,0
5_24,2,0,0,0,1,1,0,0
5_25,1,0,0,0,0,1,0,0
5_26,4,0,0,0,2,2,0,0
5_27,4,0,0,0,2,2,0,0
5_28,1,0,0,0,0,1,0,0
5_29,3,0,0,1,1,1,0,0
5_30,2,0,0,0,1,1,0,0
5_31,2,0,0,0,1,1,0,0
5_32,2,0,0,0,1,1,0,0
5_33,2,0,0,0,1,1,0,0
5_34,3,0,0,0,2,1,0,0
5_35,3,0,0,0,2,1,0,0
5_37,4,0,0,0,2,2,0,0
5_39,4,0,0,0,2,2,0,0
5_40,2,0,0,0,1,1,0,0
5_41,4,0,0,0,2,2,0,0
5_42,3,0,0,0,1,2,0,0
5_43,1,0,0,0,0,1,0,0
5_45,2,0,0,0,1,1,0,0
5_48,7,0,0,4,0,3,0,0
5_49,2,0,0,0,1,1,0,0
5_50,0,0,2,0,2,2,0,2
5_51,4,0,0,0,2,2,0,0
5_53,3,0,0,0,1,2,0,0
5_54,2,0,0,0,1,1,0,0
5_55,2,0,0,0,1,1,0,0
5_56,2,0,0,0,1,1,0,0
5_57,5,0,0,0,2,3,0,0
5_58,3,0,0,0,1,2,0,0
5_59,3,0,0,0,1,2,0,0
5_60,4,0,0,0,1,3,0,0
5_61,2,0,0,0,1,1,0,0
5_62,2,0,0,0,1,1,0,0
5_63,3,0,0,0,2,1,0,0
5_64,3,0,0,0,2,1,0,0
5_70,2,0,0,0,1,1,0,0
5_71,3,0,0,0,1,2,0,0
5_72,3,0,0,0,1,2,0,0
5_73,2,0,0,0,1,1,0,0
5_74,2,0,0,0,1,1,0,0
5_75,2,0,0,0,1,1,0,0
5_76,6,0,0,4,0,2,0,0
5_77,6,0,0,5,0,1,0,0
5_78,3,0,0,0,1,2,0,0
5_79,2,0,0,0,0,2,0,0
5_80,4,0,0,0,1,3,0,0
5_81,4,0,0,0,2,2,0,0
5_82,5,0,0,0,2,3,0,0
5_84,3,0,0,0,1,2,0,0
5_86,3,0,0,0,2,1,0,0
5_87,4,0,0,0,1,3,0,0
5_88,2,0,0,0,1,1,0,0
5_89,2,0,0,0,1,1,0,0
5_91,4,0,0,0,2,2,0,0
5_92,3,0,0,1,1,1,0,0
5_93,2,0,0,0,1,1,0,0
5_94,3,0,0,0,2,1,0,0
5_95,3,0,0,0,1,2,0,0
5_96,1,0,0,0,0,1,0,0
5_97,4,0,0,0,2,2,0,0
5_98,3,0,0,0,1,2,0,0
