id,heuristic,mutation,indexing,hof,for_hof,helpers,match,let
8_4,4,0,0,2,0,2,0,0
8_5,2,0,0,1,0,1,0,0
8_6,1,0,0,1,0,1,0,1
8_7,1,0,0,0,0,1,0,0
8_8,3,0,0,1,0,2,0,0
8_9,1,0,0,0,0,1,0,0
8_10,3,0,0,1,0,2,0,0
8_11,2,0,0,1,0,1,0,0
8_12,3,0,0,0,0,3,0,0
8_14,2,0,0,1,0,1,0,0
8_16,1,0,0,1,0,1,0,1
8_17,3,0,0,1,0,2,0,0
8_18,3,0,0,2,0,1,0,0
8_19,2,0,0,0,0,2,0,0
8_21,2,0,0,1,0,2,0,1
8_26,-1,0,0,1,0,1,0,3
8_27,3,0,0,1,0,2,0,0
8_28,2,0,0,1,0,2,0,1
8_32,-2,0,0,0,0,0,0,2
8_35,2,0,0,0,0,2,0,0
8_37,4,0,0,1,0,3,0,0
8_38,3,0,0,1,0,2,0,0
8_40,1,0,0,1,0,2,0,2
8_41,0,0,0,1,0,2,0,3
8_42,2,0,0,0,0,2,0,0
8_45,1,0,0,0,0,1,0,0
8_47,4,0,0,2,0,2,0,0
8_48,3,0,0,1,0,2,0,0
8_49,3,0,0,1,0,2,0,0
8_52,2,0,0,1,0,2,0,1
8_53,3,0,0,1,0,2,0,0
8_54,3,0,0,1,0,2,0,0
8_56,3,0,0,2,0,2,0,1
8_58,2,0,0,1,0,2,0,1
8_59,1,0,0,0,0,1,0,0
8_60,3,0,0,1,0,2,0,0
8_61,2,0,0,0,0,2,0,0
8_62,2,0,0,0,0,2,0,0
8_63,1,0,0,0,0,1,0,0
8_65,3,0,0,1,0,2,0,0
8_69,2,0,0,1,0,1,0,0
8_70,0,0,0,0,0,1,0,1
8_74,1,0,0,2,0,1,0,2
8_75,1,0,0,1,0,1,0,1
8_78,3,0,0,1,0,2,0,0
8_79,4,0,0,2,0,2,0,0
8_83,4,0,0,2,0,2,0,0
8_85,2,0,0,1,0,1,0,0
8_86,2,0,0,0,0,2,0,0
8_87,1,0,0,1,0,1,0,1
8_89,0,0,0,0,0,2,0,2
8_91,3,0,0,2,0,2,0,1
8_96,1,0,0,2,0,1,0,2
8_99,4,0,0,2,0,2,0,0
9_0,1,0,0,1,0,2,0,2
9_1,3,0,0,1,0,2,0,0
9_2,5,0,0,3,0,2,0,0
