id,heuristic,mutation,indexing,hof,for_hof,helpers,match,let
1_99,-2,0,2,0,0,1,0,1
2_0,-1,0,2,0,0,2,0,1
2_1,-3,0,2,1,0,2,0,4
2_4,-1,0,2,0,0,2,0,1
2_5,-1,0,2,0,0,2,0,1
2_6,-1,0,2,0,0,2,0,1
2_8,-1,0,2,0,0,2,0,1
2_9,3,0,0,1,0,3,0,1
2_10,0,0,0,0,0,1,0,1
2_11,-1,0,2,0,0,2,0,1
2_12,-4,0,2,0,0,1,0,3
2_14,-1,0,2,1,0,3,0,3
2_15,0,0,2,1,0,3,0,2
2_16,-1,0,0,1,0,1,0,3
2_19,-4,0,2,0,0,2,0,4
2_20,2,0,0,1,0,3,0,2
2_22,-4,0,2,0,0,1,0,3
2_23,-1,0,2,0,0,2,0,1
2_24,-6,0,2,0,0,2,0,6
2_25,-2,0,2,0,0,1,0,1
2_27,-3,0,2,1,0,1,0,3
2_29,-1,0,2,0,0,2,0,1
2_30,-2,0,2,0,0,1,0,1
2_33,-1,0,2,0,0,2,0,1
2_34,-1,0,2,0,0,2,0,1
2_35,2,0,0,0,1,2,0,1
2_39,-2,0,2,0,0,1,0,1
2_40,-2,0,2,0,0,1,2,3
2_41,-1,0,2,0,0,2,0,1
2_42,-1,0,2,0,0,2,0,1
2_43,-3,0,2,0,0,2,0,3
2_46,-1,0,2,0,0,2,0,1
2_50,-3,0,2,0,0,2,0,3
2_51,-1,0,2,0,0,2,0,1
2_53,1,0,0,0,0,2,0,1
2_54,-3,0,4,1,0,2,0,2
2_56,-1,0,2,0,0,2,0,1
2_57,-2,0,2,0,0,1,0,1
2_58,-1,0,2,0,0,2,0,1
2_59,-1,0,2,0,0,2,0,1
2_60,-4,0,2,0,0,3,0,5
2_61,-2,0,2,0,0,1,0,1
2_62,-3,0,2,0,0,2,0,3
2_64,-1,0,2,0,0,2,0,1
2_65,-1,0,2,0,0,2,0,1
2_66,-1,0,2,1,0,3,0,3
2_68,-1,0,2,0,0,2,0,1
2_70,-3,0,2,0,0,2,0,3
2_71,-4,0,2,1,0,2,0,5
2_72,-2,0,2,0,0,1,0,1
2_74,-1,0,2,0,0,2,0,1
2_75,-1,0,2,0,0,2,0,1
2_76,-1,0,2,0,0,2,0,1
2_77,-1,0,2,0,0,2,0,1
2_79,1,0,2,3,0,4,0,4
2_81,-1,0,2,0,0,2,0,1
2_82,2,0,0,0,0,3,0,1
2_83,-1,0,2,0,0,2,0,1
2_84,-1,0,2,0,0,2,0,1
2_85,-4,0,2,0,0,1,0,3
2_86,-1,0,2,0,0,2,0,1
2_89,-2,0,2,1,0,1,0,2
2_91,-1,0,2,0,0,2,0,1
2_92,-1,0,2,1,0,2,0,2
2_93,-1,0,2,0,0,2,0,1
2_94,0,0,2,0,0,3,0,1
2_95,1,0,1,0,1,2,0,1
2_96,-1,0,2,0,0,2,0,1
2_97,-3,0,2,0,0,2,0,3
2_99,-2,0,2,0,0,2,0,2
