id,heuristic,mutation,indexing,hof,for_hof,helpers,match,let
9_56,0,1,0,1,0,0,0,0
9_57,1,1,0,1,0,1,0,0
9_58,1,1,0,1,0,1,0,0
9_59,2,1,0,1,1,1,0,0
9_62,1,1,0,1,0,1,0,0
9_63,1,1,0,2,0,0,0,0
9_64,2,1,0,2,0,1,0,0
9_65,0,1,0,1,0,0,0,0
9_66,2,1,0,2,0,1,0,0
9_67,2,1,0,2,0,1,0,0
9_74,2,1,0,1,2,0,0,0
9_77,0,1,0,1,0,0,0,0
9_78,1,1,0,2,0,0,0,0
9_80,0,1,0,1,0,0,0,0
9_81,0,1,0,1,0,0,0,0
9_82,1,1,0,2,0,0,0,0
9_85,2,1,0,1,1,1,0,0
9_87,3,0,0,1,2,0,0,0
9_92,1,1,0,1,0,1,0,0
9_93,1,1,0,1,0,1,0,0
9_95,1,1,0,1,0,1,0,0
9_97,2,1,0,2,0,1,0,0
9_99,1,1,0,1,0,1,0,0
