id,usage_mutation,usage_for,usage_hof,usage_helpers
0,5,1,0,5
1,5,1,0,5
2,5,1,0,5
3,5,1,0,5
4,5,1,0,5
5,5,1,0,5
6,5,1,0,1
7,5,1,0,5
