id,heuristic,mutation,indexing,hof,for_hof,helpers,match,let
0_0,2,0,0,0,2,1,1,2
0_1,2,0,0,0,2,1,1,2
0_3,1,0,0,0,2,1,0,2
0_5,2,0,0,0,2,1,1,2
0_6,2,0,0,0,2,1,1,2
0_8,2,0,0,0,2,1,1,2
0_10,2,0,0,0,2,1,1,2
0_13,2,0,0,0,2,1,1,2
0_16,1,0,0,0,2,1,0,2
0_17,2,0,0,0,2,1,1,2
0_19,2,0,0,0,2,1,1,2
0_21,2,0,0,0,2,1,1,2
0_22,2,0,0,0,2,1,1,2
0_23,4,0,0,0,2,1,1,0
0_24,2,0,0,0,2,1,1,2
0_25,1,0,0,0,2,1,0,2
0_31,1,0,0,0,2,1,0,2
0_32,2,0,0,0,2,1,1,2
0_33,1,0,0,0,2,1,0,2
0_34,2,0,0,0,2,1,1,2
0_37,2,0,0,0,2,1,1,2
0_43,2,0,0,0,2,1,1,2
0_45,1,0,0,0,2,1,0,2
0_50,3,0,0,0,3,1,1,2
0_52,1,0,0,0,2,1,0,2
0_53,1,0,0,0,2,1,0,2
0_54,5,0,0,0,2,1,2,0
0_55,1,0,0,0,2,1,0,2
0_57,2,0,0,0,2,1,1,2
0_58,1,0,0,0,2,1,0,2
0_62,1,0,0,0,2,1,0,2
0_66,2,0,0,0,2,1,1,2
0_67,2,0,0,0,2,1,1,2
0_69,4,0,0,0,2,1,1,0
0_71,2,0,0,0,2,1,1,2
0_72,2,0,0,0,2,1,1,2
0_73,2,0,0,0,2,1,1,2
0_74,1,0,0,0,2,1,0,2
0_77,1,0,0,0,2,1,0,2
0_78,2,0,0,0,2,1,1,2
0_79,2,0,0,0,2,1,1,2
0_80,2,0,0,0,2,1,1,2
0_84,3,0,0,0,2,1,2,2
0_88,2,0,0,0,2,1,1,2
0_91,2,0,0,0,2,1,1,2
0_92,2,0,0,0,2,1,1,2
0_94,2,0,0,0,2,1,1,2
0_95,3,0,0,1,2,1,1,2
0_97,1,0,0,0,2,1,0,2
0_99,2,0,0,0,2,1,1,2
1_18,5,0,0,2,1,2,2,2
1_43,3,0,0,0,2,2,1,2
1_52,3,0,0,0,2,2,1,2
1_53,3,0,0,0,2,2,1,2
1_65,3,0,0,0,2,2,1,2
1_72,3,0,0,0,2,2,1,2
1_88,6,0,0,0,2,2,2,0
1_93,2,0,0,0,2,1,1,2
2_0,5,0,0,2,1,1,1,0
2_1,5,0,0,2,1,1,1,0
2_2,5,0,0,2,1,1,1,0
2_3,5,0,0,2,1,1,1,0
2_4,5,0,0,2,1,1,1,0
2_5,5,0,0,2,1,1,1,0
2_6,4,0,0,1,2,1,0,0
2_7,5,0,0,2,1,1,1,0
2_9,5,0,0,2,1,1,1,0
2_10,5,0,0,2,1,1,1,0
2_11,5,0,0,2,1,1,1,0
2_12,5,0,0,2,1,1,1,0
2_13,4,0,0,2,1,1,0,0
2_14,4,0,0,2,1,1,0,0
2_15,5,0,0,2,1,1,1,0
2_17,5,0,0,2,1,1,1,0
2_18,5,0,0,2,1,1,1,0
2_19,5,0,0,2,1,1,1,0
2_20,5,0,0,2,1,1,1,0
2_21,5,0,0,2,1,1,1,0
2_22,4,0,0,2,1,1,0,0
2_23,8,0,0,5,1,1,1,0
2_24,5,0,0,2,1,1,1,0
2_25,5,0,0,2,1,1,1,0
2_27,5,0,0,2,1,1,1,0
2_28,5,0,0,2,1,1,1,0
2_30,5,0,0,2,1,1,1,0
2_32,5,0,0,2,1,1,1,0
2_33,5,0,0,2,1,2,0,0
2_34,5,0,0,2,1,1,1,0
2_35,5,0,0,2,1,1,1,0
2_37,5,0,0,2,1,1,1,0
2_38,5,0,0,2,1,1,1,0
2_40,4,0,0,1,2,1,0,0
2_41,4,0,0,2,1,1,0,0
2_42,5,0,0,2,1,1,1,0
2_43,5,0,0,1,2,1,1,0
2_44,5,0,0,2,1,1,1,0
2_45,5,0,0,2,1,1,1,0
2_47,5,0,0,2,1,1,1,0
2_48,5,0,0,2,1,1,1,0
2_49,5,0,0,1,2,1,1,0
2_50,4,0,0,2,1,1,0,0
2_51,5,0,0,2,1,1,1,0
2_52,4,0,0,2,1,1,0,0
2_53,5,0,0,2,1,1,1,0
2_54,4,0,0,2,1,1,0,0
2_55,5,0,0,2,1,1,1,0
2_56,5,0,0,2,1,1,1,0
2_57,5,0,0,1,2,1,1,0
2_58,5,0,0,2,1,1,1,0
2_59,5,0,0,2,1,1,1,0
2_60,5,0,0,2,1,1,1,0
2_61,5,0,0,2,1,1,1,0
2_62,5,0,0,2,1,1,1,0
2_63,6,0,0,4,0,1,1,0
2_64,5,0,0,2,1,1,1,0
2_65,5,0,0,2,1,1,1,0
2_66,5,0,0,2,1,1,1,0
2_67,8,0,0,4,2,1,1,0
2_68,5,0,0,2,1,1,1,0
2_69,5,0,0,2,1,1,1,0
2_70,5,0,0,2,1,1,1,0
2_71,5,0,0,2,1,1,1,0
2_72,5,0,0,2,1,1,1,0
2_73,5,0,0,2,1,1,1,0
2_75,4,0,0,2,1,1,0,0
2_76,4,0,0,2,1,1,0,0
2_77,5,0,0,2,1,1,1,0
2_79,5,0,0,2,1,1,1,0
2_81,5,0,0,2,1,1,1,0
2_82,5,0,0,2,1,1,1,0
2_83,5,0,0,1,2,1,1,0
2_84,5,0,0,2,1,1,1,0
2_85,4,0,0,2,1,1,0,0
2_86,4,0,0,2,1,1,0,0
2_88,5,0,0,2,1,1,1,0
2_89,5,0,0,1,2,1,1,0
2_90,5,0,0,2,1,1,1,0
2_91,5,0,0,2,1,1,1,0
2_92,5,0,0,2,1,1,1,0
2_93,5,0,0,2,1,1,1,0
2_94,4,0,0,2,1,1,0,0
2_95,5,0,0,2,1,1,1,0
2_96,5,0,0,2,1,1,1,0
2_98,5,0,0,2,1,1,1,0
2_99,5,0,0,2,1,1,1,0
3_0,2,0,0,0,2,1,1,2
3_1,2,0,0,0,2,1,1,2
3_2,2,0,0,0,2,1,1,2
3_5,2,0,0,0,2,1,1,2
3_6,2,0,0,0,2,1,1,2
3_7,2,0,0,0,2,1,1,2
3_8,2,0,0,0,2,1,1,2
3_9,3,0,0,0,2,2,1,2
3_10,2,0,0,0,2,1,1,2
3_11,2,0,0,0,2,1,1,2
3_12,5,0,0,0,2,1,2,0
3_13,2,0,0,0,2,1,1,2
3_14,2,0,0,0,2,1,1,2
3_15,3,0,0,0,2,2,1,2
3_16,2,0,0,0,2,1,1,2
3_17,2,0,0,0,2,1,1,2
3_19,2,0,0,0,2,1,1,2
3_20,2,0,0,0,2,1,1,2
3_21,2,0,0,0,2,1,1,2
3_22,2,0,0,0,2,1,1,2
3_23,2,0,0,0,2,1,1,2
3_24,2,0,0,0,2,1,1,2
3_25,2,0,0,0,2,1,1,2
3_26,2,0,0,0,2,1,1,2
3_27,2,0,0,0,2,1,1,2
3_28,2,0,0,0,2,1,1,2
3_30,2,0,0,0,2,1,1,2
3_31,3,0,0,0,2,2,1,2
3_32,2,0,0,0,2,1,1,2
3_33,2,0,0,0,2,1,1,2
3_34,3,0,0,0,2,2,1,2
3_35,2,0,0,0,2,1,1,2
3_36,2,0,0,0,2,1,1,2
3_37,2,0,0,0,2,1,1,2
3_39,2,0,0,0,2,1,1,2
3_40,3,0,0,0,2,2,1,2
3_41,3,0,0,0,2,2,1,2
3_42,3,0,0,0,2,2,1,2
3_43,2,0,0,0,2,1,1,2
3_44,2,0,0,0,2,1,1,2
3_45,3,0,0,0,2,2,1,2
3_46,3,0,0,0,2,2,1,2
3_47,1,0,0,0,2,2,1,4
3_48,2,0,0,0,2,1,1,2
3_49,2,0,0,0,2,1,1,2
3_51,5,0,0,2,2,2,1,2
3_52,3,0,0,0,2,2,1,2
3_53,3,0,0,0,2,2,1,2
3_54,2,0,0,0,2,1,1,2
3_55,2,0,0,0,2,1,1,2
3_56,3,0,0,0,2,2,1,2
3_57,2,0,0,0,2,1,1,2
3_58,2,0,0,0,2,1,1,2
3_60,2,0,0,0,2,1,1,2
3_61,2,0,0,0,2,1,1,2
3_62,2,0,0,0,2,1,1,2
3_63,2,0,0,0,2,1,1,2
3_65,5,0,0,2,2,2,1,2
3_66,2,0,0,0,2,1,1,2
3_68,2,0,0,0,2,1,1,2
3_69,3,0,0,0,2,2,1,2
3_70,2,0,0,0,2,1,1,2
3_71,5,0,0,2,2,2,1,2
3_73,3,0,0,0,2,2,1,2
3_74,2,0,0,0,2,1,1,2
3_75,2,0,0,0,2,1,1,2
3_76,2,0,0,0,2,1,1,2
3_77,2,0,0,0,2,1,1,2
3_78,2,0,0,0,2,1,1,2
3_79,3,0,0,0,2,2,1,2
3_80,5,0,0,2,2,2,1,2
3_81,2,0,0,0,2,1,1,2
3_82,2,0,0,0,2,1,1,2
3_84,3,0,0,0,2,2,1,2
3_85,2,0,0,0,2,1,1,2
3_86,2,0,0,0,2,1,1,2
3_87,2,0,0,0,2,1,1,2
3_88,2,0,0,0,2,1,1,2
3_89,2,0,0,0,2,1,1,2
3_90,2,0,0,0,2,1,1,2
3_91,2,0,0,0,2,1,1,2
3_92,3,0,0,0,2,2,1,2
3_93,2,0,0,0,2,1,1,2
3_94,2,0,0,0,2,1,1,2
3_95,2,0,0,0,2,1,1,2
3_96,2,0,0,0,2,1,1,2
3_97,2,0,0,0,2,1,1,2
3_98,2,0,0,0,2,1,1,2
3_99,2,0,0,0,2,1,1,2
